Registro,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Driver,CurrentWeight,Componente,KM_Lap,Traction,Braking,Lateral,TyreStress,AsphaltGrip,AsphaltAbrasion,Downforce,Event,AVG
751,104.349,44,2,HARD,25,Haas F1 Team,MAG,782.1481481,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.7773
752,104.227,45,2,HARD,26,Haas F1 Team,MAG,780.3333333,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.44485
753,105.289,46,2,HARD,27,Haas F1 Team,MAG,778.5185185,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.3784737
754,104.092,47,2,HARD,28,Haas F1 Team,MAG,776.7037037,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0484211
755,104.128,48,2,HARD,29,Haas F1 Team,MAG,774.8888889,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0486842
756,104.318,49,2,HARD,30,Haas F1 Team,MAG,773.0740741,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,102.9504737
757,105.938,50,2,HARD,31,Haas F1 Team,MAG,771.2592593,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,102.8666316
758,105.141,51,2,HARD,32,Haas F1 Team,MAG,769.4444444,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0323684
759,104.056,52,2,HARD,33,Haas F1 Team,MAG,767.6296296,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.3493684
760,104.23,53,2,HARD,34,Haas F1 Team,MAG,765.8148148,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.2232105
761,104.56,54,2,HARD,35,Haas F1 Team,MAG,764,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.5967647
763,108.297,2,1,MEDIUM,2,Haas F1 Team,GRO,858.3703704,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.2078947
764,107.533,3,1,MEDIUM,3,Haas F1 Team,GRO,856.5555556,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.56735
765,107.21,4,1,MEDIUM,4,Haas F1 Team,GRO,854.7407407,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.6763
766,106.641,5,1,MEDIUM,5,Haas F1 Team,GRO,852.9259259,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.9136
767,106.67,6,1,MEDIUM,6,Haas F1 Team,GRO,851.1111111,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.8169
768,106.3,7,1,MEDIUM,7,Haas F1 Team,GRO,849.2962963,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.32185
769,106.235,8,1,MEDIUM,8,Haas F1 Team,GRO,847.4814815,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.3538
770,106.048,9,1,MEDIUM,9,Haas F1 Team,GRO,845.6666667,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,107.17985
771,106.225,10,1,MEDIUM,10,Haas F1 Team,GRO,843.8518519,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.12195
772,106.042,11,1,MEDIUM,11,Haas F1 Team,GRO,842.037037,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.1817
773,105.917,12,1,MEDIUM,12,Haas F1 Team,GRO,840.2222222,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.2843
774,105.871,13,1,MEDIUM,13,Haas F1 Team,GRO,838.4074074,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,108.3069
775,105.573,14,1,MEDIUM,14,Haas F1 Team,GRO,836.5925926,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.7215
776,105.594,15,1,MEDIUM,15,Haas F1 Team,GRO,834.7777778,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.92595
777,105.577,16,1,MEDIUM,16,Haas F1 Team,GRO,832.962963,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.91625
778,105.33,17,1,MEDIUM,17,Haas F1 Team,GRO,831.1481481,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.18495
779,109.975,18,1,MEDIUM,18,Haas F1 Team,GRO,829.3333333,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.2259
780,125.987,19,2,HARD,2,Haas F1 Team,GRO,827.5185185,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.8894
781,105.146,20,2,HARD,3,Haas F1 Team,GRO,825.7037037,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.80105
782,106.289,21,2,HARD,4,Haas F1 Team,GRO,823.8888889,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.62145
783,104.952,22,2,HARD,5,Haas F1 Team,GRO,822.0740741,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.1132
784,106.589,23,2,HARD,6,Haas F1 Team,GRO,820.2592593,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.96145
785,105.725,24,2,HARD,7,Haas F1 Team,GRO,818.4444444,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.55695
786,105.493,25,2,HARD,8,Haas F1 Team,GRO,816.6296296,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.2558
787,104.628,26,2,HARD,9,Haas F1 Team,GRO,814.8148148,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.44505
788,104.032,27,2,HARD,10,Haas F1 Team,GRO,813,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.98385
789,104.002,28,2,HARD,11,Haas F1 Team,GRO,811.1851852,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.79675
790,106.501,29,2,HARD,12,Haas F1 Team,GRO,809.3703704,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.92835
791,103.959,30,2,HARD,13,Haas F1 Team,GRO,807.5555556,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.6703
792,103.866,31,2,HARD,14,Haas F1 Team,GRO,805.7407407,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.77715
793,103.702,32,2,HARD,15,Haas F1 Team,GRO,803.9259259,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.97535
794,103.666,33,2,HARD,16,Haas F1 Team,GRO,802.1111111,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.8818
795,103.736,34,2,HARD,17,Haas F1 Team,GRO,800.2962963,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.8103
796,104.021,35,2,HARD,18,Haas F1 Team,GRO,798.4814815,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.76795
797,106.517,36,2,HARD,19,Haas F1 Team,GRO,796.6666667,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.9835
798,103.958,37,2,HARD,20,Haas F1 Team,GRO,794.8518518,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.0281
799,103.887,38,2,HARD,21,Haas F1 Team,GRO,793.037037,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.95045
800,103.909,39,2,HARD,22,Haas F1 Team,GRO,791.2222222,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.6059
801,104.646,40,2,HARD,23,Haas F1 Team,GRO,789.4074074,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.6935
802,104.258,41,2,HARD,24,Haas F1 Team,GRO,787.5925926,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.87365
803,103.999,42,2,HARD,25,Haas F1 Team,GRO,785.7777778,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.4535
804,104.082,43,2,HARD,26,Haas F1 Team,GRO,783.962963,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.2641
805,109.178,44,2,HARD,27,Haas F1 Team,GRO,782.1481481,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.7773
806,103.787,45,2,HARD,28,Haas F1 Team,GRO,780.3333333,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.44485
807,105.965,46,2,HARD,29,Haas F1 Team,GRO,778.5185185,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.3784737
808,104.101,47,2,HARD,30,Haas F1 Team,GRO,776.7037037,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0484211
809,103.961,48,2,HARD,31,Haas F1 Team,GRO,774.8888889,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0486842
810,104.003,49,2,HARD,32,Haas F1 Team,GRO,773.0740741,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,102.9504737
811,103.851,50,2,HARD,33,Haas F1 Team,GRO,771.2592593,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,102.8666316
812,107.784,51,2,HARD,34,Haas F1 Team,GRO,769.4444444,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0323684
813,103.9,52,2,HARD,35,Haas F1 Team,GRO,767.6296296,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.3493684
814,104.875,53,2,HARD,36,Haas F1 Team,GRO,765.8148148,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.2232105
815,104.192,54,2,HARD,37,Haas F1 Team,GRO,764,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.5967647
817,106.76,2,1,SOFT,2,Alfa Romeo Racing,GIO,858.3703704,C5,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.2078947
818,106.322,3,1,SOFT,3,Alfa Romeo Racing,GIO,856.5555556,C5,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.56735
819,106.218,4,1,SOFT,4,Alfa Romeo Racing,GIO,854.7407407,C5,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.6763
820,106.383,5,1,SOFT,5,Alfa Romeo Racing,GIO,852.9259259,C5,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.9136
821,107.294,6,1,SOFT,6,Alfa Romeo Racing,GIO,851.1111111,C5,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.8169
822,106.534,7,1,SOFT,7,Alfa Romeo Racing,GIO,849.2962963,C5,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.32185
823,108.143,8,1,SOFT,8,Alfa Romeo Racing,GIO,847.4814815,C5,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.3538
824,125.855,9,2,HARD,1,Alfa Romeo Racing,GIO,845.6666667,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,107.17985
825,105.032,10,2,HARD,2,Alfa Romeo Racing,GIO,843.8518519,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.12195
826,104.94,11,2,HARD,3,Alfa Romeo Racing,GIO,842.037037,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.1817
827,104.983,12,2,HARD,4,Alfa Romeo Racing,GIO,840.2222222,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.2843
828,105.292,13,2,HARD,5,Alfa Romeo Racing,GIO,838.4074074,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,108.3069
829,105.579,14,2,HARD,6,Alfa Romeo Racing,GIO,836.5925926,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.7215
830,106.045,15,2,HARD,7,Alfa Romeo Racing,GIO,834.7777778,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.92595
831,106.52,16,2,HARD,8,Alfa Romeo Racing,GIO,832.962963,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.91625
832,106.515,17,2,HARD,9,Alfa Romeo Racing,GIO,831.1481481,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.18495
833,106.181,18,2,HARD,10,Alfa Romeo Racing,GIO,829.3333333,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.2259
834,105.575,19,2,HARD,11,Alfa Romeo Racing,GIO,827.5185185,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.8894
835,106.235,20,2,HARD,12,Alfa Romeo Racing,GIO,825.7037037,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.80105
836,106.313,21,2,HARD,13,Alfa Romeo Racing,GIO,823.8888889,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.62145
837,107.815,22,2,HARD,14,Alfa Romeo Racing,GIO,822.0740741,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.1132
838,107.72,23,2,HARD,15,Alfa Romeo Racing,GIO,820.2592593,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.96145
839,105.274,24,2,HARD,16,Alfa Romeo Racing,GIO,818.4444444,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.55695
840,105.348,25,2,HARD,17,Alfa Romeo Racing,GIO,816.6296296,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.2558
841,106.816,26,2,HARD,18,Alfa Romeo Racing,GIO,814.8148148,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.44505
842,125.589,27,3,MEDIUM,1,Alfa Romeo Racing,GIO,813,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.98385
843,103.256,28,3,MEDIUM,2,Alfa Romeo Racing,GIO,811.1851852,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.79675
844,103.297,29,3,MEDIUM,3,Alfa Romeo Racing,GIO,809.3703704,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.92835
845,103.628,30,3,MEDIUM,4,Alfa Romeo Racing,GIO,807.5555556,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.6703
846,103.945,31,3,MEDIUM,5,Alfa Romeo Racing,GIO,805.7407407,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.77715
847,104.256,32,3,MEDIUM,6,Alfa Romeo Racing,GIO,803.9259259,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.97535
848,103.907,33,3,MEDIUM,7,Alfa Romeo Racing,GIO,802.1111111,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.8818
849,103.963,34,3,MEDIUM,8,Alfa Romeo Racing,GIO,800.2962963,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.8103
850,103.642,35,3,MEDIUM,9,Alfa Romeo Racing,GIO,798.4814815,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.76795
851,103.793,36,3,MEDIUM,10,Alfa Romeo Racing,GIO,796.6666667,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.9835
852,104.1,37,3,MEDIUM,11,Alfa Romeo Racing,GIO,794.8518518,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.0281
853,103.957,38,3,MEDIUM,12,Alfa Romeo Racing,GIO,793.037037,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.95045
854,104.124,39,3,MEDIUM,13,Alfa Romeo Racing,GIO,791.2222222,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.6059
855,104.083,40,3,MEDIUM,14,Alfa Romeo Racing,GIO,789.4074074,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.6935
856,105.531,41,3,MEDIUM,15,Alfa Romeo Racing,GIO,787.5925926,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.87365
857,104.516,42,3,MEDIUM,16,Alfa Romeo Racing,GIO,785.7777778,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.4535
858,105.524,43,3,MEDIUM,17,Alfa Romeo Racing,GIO,783.962963,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.2641
859,104.322,44,3,MEDIUM,18,Alfa Romeo Racing,GIO,782.1481481,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.7773
860,106.175,45,3,MEDIUM,19,Alfa Romeo Racing,GIO,780.3333333,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.44485
861,104.527,46,3,MEDIUM,20,Alfa Romeo Racing,GIO,778.5185185,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.3784737
862,106.148,47,3,MEDIUM,21,Alfa Romeo Racing,GIO,776.7037037,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0484211
863,104.37,48,3,MEDIUM,22,Alfa Romeo Racing,GIO,774.8888889,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0486842
864,104.172,49,3,MEDIUM,23,Alfa Romeo Racing,GIO,773.0740741,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,102.9504737
865,104.268,50,3,MEDIUM,24,Alfa Romeo Racing,GIO,771.2592593,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,102.8666316
866,104.021,51,3,MEDIUM,25,Alfa Romeo Racing,GIO,769.4444444,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0323684
867,104.332,52,3,MEDIUM,26,Alfa Romeo Racing,GIO,767.6296296,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.3493684
868,104.305,53,3,MEDIUM,27,Alfa Romeo Racing,GIO,765.8148148,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.2232105
869,104.562,54,3,MEDIUM,28,Alfa Romeo Racing,GIO,764,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.5967647
871,108.754,2,1,HARD,2,Williams,RUS,858.3703704,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.2078947
872,107.893,3,1,HARD,3,Williams,RUS,856.5555556,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.56735
873,107.818,4,1,HARD,4,Williams,RUS,854.7407407,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.6763
874,107.438,5,1,HARD,5,Williams,RUS,852.9259259,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.9136
875,107.339,6,1,HARD,6,Williams,RUS,851.1111111,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.8169
876,107.227,7,1,HARD,7,Williams,RUS,849.2962963,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.32185
877,106.609,8,1,HARD,8,Williams,RUS,847.4814815,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.3538
878,107.686,9,1,HARD,9,Williams,RUS,845.6666667,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,107.17985
879,106.726,10,1,HARD,10,Williams,RUS,843.8518519,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.12195
880,106.717,11,1,HARD,11,Williams,RUS,842.037037,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.1817
881,106.548,12,1,HARD,12,Williams,RUS,840.2222222,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.2843
882,106.958,13,1,HARD,13,Williams,RUS,838.4074074,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,108.3069
883,106.673,14,1,HARD,14,Williams,RUS,836.5925926,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.7215
884,106.627,15,1,HARD,15,Williams,RUS,834.7777778,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.92595
885,106.765,16,1,HARD,16,Williams,RUS,832.962963,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.91625
886,106.219,17,1,HARD,17,Williams,RUS,831.1481481,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.18495
887,106.254,18,1,HARD,18,Williams,RUS,829.3333333,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.2259
888,108.326,19,1,HARD,19,Williams,RUS,827.5185185,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.8894
889,106.385,20,1,HARD,20,Williams,RUS,825.7037037,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.80105
890,106.488,21,1,HARD,21,Williams,RUS,823.8888889,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.62145
891,108.412,22,1,HARD,22,Williams,RUS,822.0740741,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.1132
892,107.236,23,1,HARD,23,Williams,RUS,820.2592593,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.96145
893,106.116,24,1,HARD,24,Williams,RUS,818.4444444,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.55695
894,105.51,25,1,HARD,25,Williams,RUS,816.6296296,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.2558
895,107.187,26,1,HARD,26,Williams,RUS,814.8148148,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.44505
896,105.71,27,1,HARD,27,Williams,RUS,813,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.98385
897,106.75,28,1,HARD,28,Williams,RUS,811.1851852,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.79675
898,105.543,29,1,HARD,29,Williams,RUS,809.3703704,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.92835
899,105.446,30,1,HARD,30,Williams,RUS,807.5555556,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.6703
900,108.521,31,1,HARD,31,Williams,RUS,805.7407407,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.77715
901,107.796,32,1,HARD,32,Williams,RUS,803.9259259,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.97535
902,125.668,33,2,MEDIUM,1,Williams,RUS,802.1111111,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.8818
903,104.917,34,2,MEDIUM,2,Williams,RUS,800.2962963,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.8103
904,103.973,35,2,MEDIUM,3,Williams,RUS,798.4814815,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.76795
905,104.346,36,2,MEDIUM,4,Williams,RUS,796.6666667,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.9835
906,104.384,37,2,MEDIUM,5,Williams,RUS,794.8518518,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.0281
907,104.347,38,2,MEDIUM,6,Williams,RUS,793.037037,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.95045
908,104.353,39,2,MEDIUM,7,Williams,RUS,791.2222222,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.6059
909,103.914,40,2,MEDIUM,8,Williams,RUS,789.4074074,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.6935
910,106.846,41,2,MEDIUM,9,Williams,RUS,787.5925926,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.87365
911,104.207,42,2,MEDIUM,10,Williams,RUS,785.7777778,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.4535
912,103.987,43,2,MEDIUM,11,Williams,RUS,783.962963,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,104.2641
913,104.265,44,2,MEDIUM,12,Williams,RUS,782.1481481,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.7773
914,103.907,45,2,MEDIUM,13,Williams,RUS,780.3333333,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.44485
915,103.838,46,2,MEDIUM,14,Williams,RUS,778.5185185,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.3784737
916,103.4,47,2,MEDIUM,15,Williams,RUS,776.7037037,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0484211
917,103.426,48,2,MEDIUM,16,Williams,RUS,774.8888889,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0486842
918,103.579,49,2,MEDIUM,17,Williams,RUS,773.0740741,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,102.9504737
919,103.074,50,2,MEDIUM,18,Williams,RUS,771.2592593,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,102.8666316
920,103.192,51,2,MEDIUM,19,Williams,RUS,769.4444444,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.0323684
921,103.187,52,2,MEDIUM,20,Williams,RUS,767.6296296,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.3493684
922,103.089,53,2,MEDIUM,21,Williams,RUS,765.8148148,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.2232105
923,104.006,54,2,MEDIUM,22,Williams,RUS,764,C4,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,103.5967647
926,104.794,3,2,HARD,2,Toro Rosso,GAS,856.5555556,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.56735
927,106.761,4,2,HARD,3,Toro Rosso,GAS,854.7407407,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.6763
928,110.264,5,2,HARD,4,Toro Rosso,GAS,852.9259259,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.9136
929,105.844,6,2,HARD,5,Toro Rosso,GAS,851.1111111,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.8169
930,107.4,7,2,HARD,6,Toro Rosso,GAS,849.2962963,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.32185
931,105.217,8,2,HARD,7,Toro Rosso,GAS,847.4814815,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.3538
932,105.226,9,2,HARD,8,Toro Rosso,GAS,845.6666667,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,107.17985
933,105.253,10,2,HARD,9,Toro Rosso,GAS,843.8518519,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.12195
934,105.038,11,2,HARD,10,Toro Rosso,GAS,842.037037,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,105.1817
935,105.142,12,2,HARD,11,Toro Rosso,GAS,840.2222222,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,106.2843
936,105.971,13,2,HARD,12,Toro Rosso,GAS,838.4074074,C3,5.554,3,3,3,3,2,2,3,Abu Dhabi Grand Prix,108.3069
